file_url,file_ext,page_url,page_title,page_description,page_tags,anchor_text,content_type,content_length,discovered_at,data_collected_date
https://www.education.gov.au/download/91/organisation-chart/41739/organisation-chart/pdf,.pdf,https://www.education.gov.au/about-department/resources/organisation-chart,"Organisation chart - Department of Education, Australian Government",Organisation chart for the Department of Education.,About the Department,Download Organisation chart as a PDF (197.23kb),application/pdf,201963,2025-08-31T00:18:24Z,2025-08-05
https://www.education.gov.au/download/18684/department-education-2023-24-annual-report/39393/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/annual-reports,"Annual Reports - Department of Education, Australian Government","The Annual Report provides information about the Department's achievements, corporate arrangements and performance.",About the Department,Download Department of Education 2023-24 Annual Report as a PDF (3.36mb),application/pdf,3519139,2025-08-31T00:18:29Z,2024-11-06
https://www.education.gov.au/download/6146/department-education-reconciliation-action-plan/34260/document/pdf,.pdf,https://www.education.gov.au/about-department/reconciliation-action-plan,"Reconciliation Action Plan - Department of Education, Australian Government",The department’s overarching purpose is maximising opportunity and prosperity through national leadership on education.,About the Department,Download Department of Education Reconciliation Action Plan as a PDF (9.72mb),application/pdf,10190660,2025-08-31T00:18:38Z,2023-09-06
https://www.education.gov.au/download/16723/reconciliation-commitment-2023-2024/33901/document/pdf,.pdf,https://www.education.gov.au/about-department/reconciliation-commitment,"Reconciliation Commitment - Department of Education, Australian Government",The department is committed to reconciliation and creating opportunities for First Nations peoples.,About the Department,Download Reconciliation Commitment 2023–2024 as a PDF (436.94kb),application/pdf,447424,2025-08-31T00:18:40Z,2023-07-24
https://www.education.gov.au/download/18783/2024-aps-employee-census-highlight-report-department-education/39816/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/census-reports,"Census Reports - Department of Education, Australian Government",The APS Employee Census is an annual survey which is used to collect confidential attitude and opinion information from APS employees on issues in the workplace. It is an opportunity for APS employees to share their experiences of working in the APS.,About the Department,Download 2024 APS Employee Census Highlight Report – Department of Education as a PDF (1.38mb),application/pdf,1445571,2025-08-31T00:18:43Z,2024-11-26
https://www.education.gov.au/download/18783/2024-aps-employee-census-highlight-report-department-education/39815/document/xlsx,.xlsx,https://www.education.gov.au/about-department/corporate-reporting/census-reports,"Census Reports - Department of Education, Australian Government",The APS Employee Census is an annual survey which is used to collect confidential attitude and opinion information from APS employees on issues in the workplace. It is an opportunity for APS employees to share their experiences of working in the APS.,About the Department,Download 2024 APS Employee Census Highlight Report – Department of Education as a XLSX (42.38kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,43394,2025-08-31T00:18:44Z,2024-11-26
https://www.education.gov.au/download/18784/2024-census-action-plan-department-education/39875/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/census-reports,"Census Reports - Department of Education, Australian Government",The APS Employee Census is an annual survey which is used to collect confidential attitude and opinion information from APS employees on issues in the workplace. It is an opportunity for APS employees to share their experiences of working in the APS.,About the Department,Download 2024 Census Action Plan - Department of Education as a PDF (111.14kb),application/pdf,113805,2025-08-31T00:18:45Z,2024-11-26
https://www.education.gov.au/download/17389/2023-aps-employee-census-highlights-report-department-education/35393/document/xlsx,.xlsx,https://www.education.gov.au/about-department/corporate-reporting/census-reports,"Census Reports - Department of Education, Australian Government",The APS Employee Census is an annual survey which is used to collect confidential attitude and opinion information from APS employees on issues in the workplace. It is an opportunity for APS employees to share their experiences of working in the APS.,About the Department,Download 2023 APS Employee Census Highlights Report - Department of Education as a XLSX (45.49kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,46583,2025-08-31T00:18:46Z,2024-11-26
https://www.education.gov.au/download/17389/2023-aps-employee-census-highlights-report-department-education/35394/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/census-reports,"Census Reports - Department of Education, Australian Government",The APS Employee Census is an annual survey which is used to collect confidential attitude and opinion information from APS employees on issues in the workplace. It is an opportunity for APS employees to share their experiences of working in the APS.,About the Department,Download 2023 APS Employee Census Highlights Report - Department of Education as a PDF (1.22mb),application/pdf,1280262,2025-08-31T00:18:47Z,2024-11-26
https://www.education.gov.au/download/17453/2023-census-action-plan-department-education/35395/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/census-reports,"Census Reports - Department of Education, Australian Government",The APS Employee Census is an annual survey which is used to collect confidential attitude and opinion information from APS employees on issues in the workplace. It is an opportunity for APS employees to share their experiences of working in the APS.,About the Department,Download 2023 Census Action Plan - Department of Education as a PDF (93.33kb),application/pdf,95569,2025-08-31T00:18:48Z,2024-11-26
https://www.education.gov.au/download/14831/2022-aps-employee-census-highlights-report-department-education-skills-and-employment/30787/2022-aps-employee-census-highlights-report/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/census-reports,"Census Reports - Department of Education, Australian Government",The APS Employee Census is an annual survey which is used to collect confidential attitude and opinion information from APS employees on issues in the workplace. It is an opportunity for APS employees to share their experiences of working in the APS.,About the Department,"Download 2022 APS Employee Census Highlights Report - Department of Education, Skills and Employment as a PDF (1.16mb)",application/pdf,1214133,2025-08-31T00:18:49Z,2024-11-26
https://www.education.gov.au/download/14831/2022-aps-employee-census-highlights-report-department-education-skills-and-employment/30788/2022-aps-employee-census-highlights-report/xlsx,.xlsx,https://www.education.gov.au/about-department/corporate-reporting/census-reports,"Census Reports - Department of Education, Australian Government",The APS Employee Census is an annual survey which is used to collect confidential attitude and opinion information from APS employees on issues in the workplace. It is an opportunity for APS employees to share their experiences of working in the APS.,About the Department,"Download 2022 APS Employee Census Highlights Report - Department of Education, Skills and Employment as a XLSX (36.88kb)",application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,37768,2025-08-31T00:18:50Z,2024-11-26
https://www.education.gov.au/download/12948/2021-aps-employee-census-highlights-report-department-education-skills-and-employment/24814/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/census-reports,"Census Reports - Department of Education, Australian Government",The APS Employee Census is an annual survey which is used to collect confidential attitude and opinion information from APS employees on issues in the workplace. It is an opportunity for APS employees to share their experiences of working in the APS.,About the Department,"Download 2021 APS Employee Census Highlights Report - Department of Education, Skills and Employment as a PDF (1.15mb)",application/pdf,1203544,2025-08-31T00:18:51Z,2024-11-26
https://www.education.gov.au/download/12948/2021-aps-employee-census-highlights-report-department-education-skills-and-employment/24815/document/xlsx,.xlsx,https://www.education.gov.au/about-department/corporate-reporting/census-reports,"Census Reports - Department of Education, Australian Government",The APS Employee Census is an annual survey which is used to collect confidential attitude and opinion information from APS employees on issues in the workplace. It is an opportunity for APS employees to share their experiences of working in the APS.,About the Department,"Download 2021 APS Employee Census Highlights Report - Department of Education, Skills and Employment as a XLSX (35.67kb)",application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,36529,2025-08-31T00:18:52Z,2024-11-26
https://www.education.gov.au/download/11123/2020-aps-employee-census-highlights-report-department-education-skills-and-employment/21374/document/xlsx,.xlsx,https://www.education.gov.au/about-department/corporate-reporting/census-reports,"Census Reports - Department of Education, Australian Government",The APS Employee Census is an annual survey which is used to collect confidential attitude and opinion information from APS employees on issues in the workplace. It is an opportunity for APS employees to share their experiences of working in the APS.,About the Department,"Download 2020 APS Employee Census Highlights Report - Department of Education, Skills and Employment as a XLSX (39.99kb)",application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,40948,2025-08-31T00:18:53Z,2024-11-26
https://www.education.gov.au/download/11123/2020-aps-employee-census-highlights-report-department-education-skills-and-employment/21375/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/census-reports,"Census Reports - Department of Education, Australian Government",The APS Employee Census is an annual survey which is used to collect confidential attitude and opinion information from APS employees on issues in the workplace. It is an opportunity for APS employees to share their experiences of working in the APS.,About the Department,"Download 2020 APS Employee Census Highlights Report - Department of Education, Skills and Employment as a PDF (1.05mb)",application/pdf,1099011,2025-08-31T00:18:54Z,2024-11-26
https://www.education.gov.au/download/4799/2019-aps-employee-census-highlights-report-department-education/7156/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/census-reports,"Census Reports - Department of Education, Australian Government",The APS Employee Census is an annual survey which is used to collect confidential attitude and opinion information from APS employees on issues in the workplace. It is an opportunity for APS employees to share their experiences of working in the APS.,About the Department,Download 2019 APS Employee Census Highlights Report - Department of Education as a PDF (525.13kb),application/pdf,537738,2025-08-31T00:18:55Z,2024-11-26
https://www.education.gov.au/download/4799/2019-aps-employee-census-highlights-report-department-education/7157/document/xlsx,.xlsx,https://www.education.gov.au/about-department/corporate-reporting/census-reports,"Census Reports - Department of Education, Australian Government",The APS Employee Census is an annual survey which is used to collect confidential attitude and opinion information from APS employees on issues in the workplace. It is an opportunity for APS employees to share their experiences of working in the APS.,About the Department,Download 2019 APS Employee Census Highlights Report - Department of Education as a XLSX (37.78kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,38691,2025-08-31T00:18:56Z,2024-11-26
https://www.education.gov.au/download/7253/2019-aps-employee-census-highlights-report-department-jobs-and-small-business/11376/document/xlsx,.xlsx,https://www.education.gov.au/about-department/corporate-reporting/census-reports,"Census Reports - Department of Education, Australian Government",The APS Employee Census is an annual survey which is used to collect confidential attitude and opinion information from APS employees on issues in the workplace. It is an opportunity for APS employees to share their experiences of working in the APS.,About the Department,Download 2019 APS Employee Census Highlights Report - Department of Jobs and Small Business as a XLSX (42.57kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,43588,2025-08-31T00:18:57Z,2024-11-26
https://www.education.gov.au/download/7253/2019-aps-employee-census-highlights-report-department-jobs-and-small-business/35169/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/census-reports,"Census Reports - Department of Education, Australian Government",The APS Employee Census is an annual survey which is used to collect confidential attitude and opinion information from APS employees on issues in the workplace. It is an opportunity for APS employees to share their experiences of working in the APS.,About the Department,Download 2019 APS Employee Census Highlights Report - Department of Jobs and Small Business as a PDF (516.27kb),application/pdf,528661,2025-08-31T00:18:58Z,2024-11-26
https://www.education.gov.au/download/18777/2024-staff-appendix-1-actual-staff-fte/39838/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,Download 2024 Staff Appendix 1 – Actual staff FTE as a XLSX (303.89kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,311180,2025-08-31T00:20:45Z,2025-07-07
https://www.education.gov.au/download/18778/2024-staff-appendix-2-student-staff-ratios/40822/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,Download 2024 Staff Appendix 2 – Student Staff Ratios as a XLSX (67.22kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,68831,2025-08-31T00:20:46Z,2025-07-07
https://www.education.gov.au/download/18776/2024-staff-first-nations/39837/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,Download 2024 Staff First Nations as a XLSX (80.53kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,82459,2025-08-31T00:20:47Z,2025-07-07
https://www.education.gov.au/download/18774/2024-staff-full-time-equivalence/39835/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,Download 2024 Staff full-time equivalence as a XLSX (127.39kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,130443,2025-08-31T00:20:48Z,2025-07-07
https://www.education.gov.au/download/18775/2024-staff-numbers/39836/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,Download 2024 Staff numbers as a XLSX (67.77kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,69393,2025-08-31T00:20:49Z,2025-07-07
https://www.education.gov.au/download/18779/2024-staff-pivot-table/39840/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,Download 2024 Staff Pivot Table as a XLSX (260.92kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,267181,2025-08-31T00:20:50Z,2025-07-07
https://www.education.gov.au/download/18792/undergraduate-applications-and-offers-2022-2024/41611/documents/pdf,.pdf,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,"Download Undergraduate Applications and Offers 2022-2024 (Documents)
                                                                                    as a PDF (436.79kb)",application/pdf,447269,2025-08-31T00:20:51Z,2025-07-07
https://www.education.gov.au/download/18792/undergraduate-applications-and-offers-2022-2024/41609/appendices/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,"Download Undergraduate Applications and Offers 2022-2024 (Appendices)
                                                                                    as a XLSX (144.16kb)",application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,147617,2025-08-31T00:20:52Z,2025-07-07
https://www.education.gov.au/download/18791/undergraduate-applications-and-offers-2022-2024-appendices/39841/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,Download Undergraduate Applications and Offers 2022-2024 Appendices as a XLSX (144.17kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,147632,2025-08-31T00:20:54Z,2025-07-07
https://www.education.gov.au/download/18637/perturbed-award-course-completions-pivot-table-2023/39229/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,Download Perturbed Award Course Completions Pivot Table 2023 as a XLSX (1.23mb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1287396,2025-08-31T00:20:54Z,2025-07-07
https://www.education.gov.au/download/18635/perturbed-student-enrolments-pivot-table-2023/41340/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,Download Perturbed Student Enrolments Pivot Table 2023 as a XLSX (3.28mb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,3441928,2025-08-31T00:20:55Z,2025-07-07
https://www.education.gov.au/download/18636/perturbed-student-load-pivot-table-2023/39228/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,Download Perturbed Student Load Pivot Table 2023 as a XLSX (1.2mb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1253856,2025-08-31T00:20:56Z,2025-07-07
https://www.education.gov.au/download/18591/2023-section-1-commencing-students/39156/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,Download 2023 Section 1 - Commencing students as a XLSX (90.15kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,92312,2025-08-31T00:20:57Z,2025-07-07
https://www.education.gov.au/download/18600/2023-section-10-open-universities-australia/39165/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,Download 2023 Section 10 - Open Universities Australia as a XLSX (43.83kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,44884,2025-08-31T00:20:58Z,2025-07-07
https://www.education.gov.au/download/18601/2023-section-11-equity-groups/39166/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,Download 2023 Section 11 - Equity groups as a XLSX (84.2kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,86219,2025-08-31T00:20:59Z,2025-07-07
https://www.education.gov.au/download/18602/2023-section-12-academic-organisational-units/39167/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,Download 2023 Section 12 - Academic organisational units as a XLSX (93.86kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,96113,2025-08-31T00:21:00Z,2025-07-07
https://www.education.gov.au/download/18603/2023-section-13-private-universities-table-c-and-non-university-higher-education-institutions/39168/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,Download 2023 Section 13 - Private Universities (Table C) and Non-University Higher Education Institutions as a XLSX (143.06kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,146498,2025-08-31T00:21:01Z,2025-07-07
https://www.education.gov.au/download/18604/2023-section-14-award-course-completions/39169/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,Download 2023 Section 14 - Award course completions as a XLSX (193.01kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,197645,2025-08-31T00:21:02Z,2025-07-07
https://www.education.gov.au/download/18605/2023-section-15-attrition-success-and-retention/39170/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,"Download 2023 Section 15 - Attrition, success and retention as a XLSX (140.38kb)",application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,143753,2025-08-31T00:21:03Z,2025-07-07
https://www.education.gov.au/download/18606/2023-section-16-equity-performance-data/40697/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,Download 2023 Section 16 - Equity Performance Data as a XLSX (641.74kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,657141,2025-08-31T00:21:04Z,2025-07-07
https://www.education.gov.au/download/18607/2023-section-17-completion-rates/39172/document/xlsx,.xlsx,https://www.education.gov.au/resources/higher-education-statistics,Resources | Department of Education,The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Resources,Download 2023 Section 17 - Completion Rates as a XLSX (1.63mb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1710558,2025-08-31T00:21:05Z,2025-07-07
https://www.education.gov.au/download/18635/perturbed-student-enrolments-pivot-table-2023/41340/document/xlsx,.xlsx,https://www.education.gov.au/higher-education-statistics/resources/student-enrolments-pivot-table-2023,"Perturbed Student Enrolments Pivot Table 2023 - Department of Education, Australian Government","Allows for customised higher education student enrolment tables, with time series data from 2018.To avoid the risk of disseminating identifiable data, a disclosure control technique called input perturbation has been applied to the data within the Pivot Table, whereby small random adjustments are made to cell counts. For more details see the 'Explanatory Notes' within the pivot table.  Aggregates within the Pivot Tables may not match other tables. Where unperturbed figures are required, users should consult the Higher Education Statistics published on the department’s website.",Higher Education Statistics,Download Perturbed Student Enrolments Pivot Table 2023 as a XLSX (3.28mb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,3441928,2025-08-31T00:21:08Z,2025-05-29
https://www.education.gov.au/download/18636/perturbed-student-load-pivot-table-2023/39228/document/xlsx,.xlsx,https://www.education.gov.au/higher-education-statistics/resources/student-load-pivot-table-2023,"Perturbed Student Load Pivot Table 2023 - Department of Education, Australian Government","Allows for customised higher education student enrolment tables, with time series data from 2018.To avoid the risk of disseminating identifiable data, a disclosure control technique called input perturbation has been applied to the data within the Pivot Table, whereby small random adjustments are made to cell counts. For more details see the 'Explanatory Notes' within the pivot table.  Aggregates within the Pivot Tables may not match other tables. Where unperturbed figures are required, users should consult the Higher Education Statistics published on the department’s website.",Higher Education Statistics,Download Perturbed Student Load Pivot Table 2023 as a XLSX (1.2mb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1253856,2025-08-31T00:21:10Z,2024-09-26
https://www.education.gov.au/download/18637/perturbed-award-course-completions-pivot-table-2023/39229/document/xlsx,.xlsx,https://www.education.gov.au/higher-education-statistics/resources/award-course-completions-pivot-table-2023,"Perturbed Award Course Completions Pivot Table 2023 - Department of Education, Australian Government","Allows for customised higher education student enrolment tables, with time series data from 2018.To avoid the risk of disseminating identifiable data, a disclosure control technique called input perturbation has been applied to the data within the Pivot Table, whereby small random adjustments are made to cell counts. For more details see the 'Explanatory Notes' within the pivot table.  Aggregates within the Pivot Tables may not match other tables. Where unperturbed figures are required, users should consult the Higher Education Statistics published on the department’s website.",Higher Education Statistics,Download Perturbed Award Course Completions Pivot Table 2023 as a XLSX (1.23mb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1287396,2025-08-31T00:21:12Z,2024-09-26
https://www.education.gov.au/download/18590/2023-student-summary-tables/39155/document/xlsx,.xlsx,https://www.education.gov.au/higher-education-statistics/resources/2023-student-summary-tables,"2023 Student summary tables - Department of Education, Australian Government",Higher education student enrolment and EFTSL (Equivalent Full-time Student Load) summary tables for the 2023 full year.,Higher Education Statistics,Download 2023 Student summary tables as a XLSX (171.55kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,175668,2025-08-31T00:21:14Z,2024-10-01
https://www.education.gov.au/download/18640/2023-student-summary-time-series/39231/document/xlsx,.xlsx,https://www.education.gov.au/higher-education-statistics/resources/2023-student-summary-time-series,"2023 Student summary time series - Department of Education, Australian Government","Higher education student enrolment summary time series statistics full year, 2012-2023",Higher Education Statistics,Download 2023 Student summary time series as a XLSX (62.68kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,64188,2025-08-31T00:21:16Z,2024-09-26
https://www.education.gov.au/download/18591/2023-section-1-commencing-students/39156/document/xlsx,.xlsx,https://www.education.gov.au/higher-education-statistics/resources/2023-section-1-commencing-students,"2023 Section 1 - Commencing students - Department of Education, Australian Government",Higher education commencing student enrolment tables for the 2023 full year. Commencing students are persons who have enrolled for the first time in a particular course at a particular higher education institution during the reference period.,Higher Education Statistics,Download 2023 Section 1 - Commencing students as a XLSX (90.15kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,92312,2025-08-31T00:21:18Z,2024-09-17
https://www.education.gov.au/download/18592/2023-section-2-all-students/39157/document/xlsx,.xlsx,https://www.education.gov.au/higher-education-statistics/resources/2023-section-2-all-students,"2023 Section 2 - All students - Department of Education, Australian Government",Higher education all student enrolment tables for the 2023 full year. All students include commencing and continuing students.,Higher Education Statistics,Download 2023 Section 2 - All students as a XLSX (89.78kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,91935,2025-08-31T00:21:20Z,2024-09-17
https://www.education.gov.au/download/18593/2023-section-3-commencing-student-load/39158/document/xlsx,.xlsx,https://www.education.gov.au/higher-education-statistics/resources/2023-section-3-commencing-student-load,"2023 Section 3 - Commencing student load - Department of Education, Australian Government",Higher education commencing student EFTSL (Equivalent Full-time Student Load) tables for the 2023 full year. Commencing students are persons who have enrolled for the first time in a particular course at a particular higher education institution during the reference period.,Higher Education Statistics,Download 2023 Section 3 - Commencing student load as a XLSX (68.21kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,69842,2025-08-31T00:21:22Z,2024-09-17
https://www.education.gov.au/download/18594/2023-section-4-all-student-load/39159/document/xlsx,.xlsx,https://www.education.gov.au/higher-education-statistics/resources/2023-section-4-all-student-load,"2023 Section 4 - All student load - Department of Education, Australian Government",Higher education all student EFTSL (Equivalent Full-time Student Load) tables for the 2023 full year. All students include commencing and continuing students.,Higher Education Statistics,Download 2023 Section 4 - All student load as a XLSX (69.81kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,71483,2025-08-31T00:21:24Z,2024-09-17
https://www.education.gov.au/download/18595/2023-section-5-liability-status/39160/document/xlsx,.xlsx,https://www.education.gov.au/higher-education-statistics/resources/2023-section-5-liability-status,"2023 Section 5 - Liability status - Department of Education, Australian Government","Higher education liability status categories tables for the 2023 full year. These tables provide information on a student’s status for a unit of study (Commonwealth Supported place, scholarship holder and fee-paying).",Higher Education Statistics,Download 2023 Section 5 - Liability status as a XLSX (92.66kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,94880,2025-08-31T00:21:26Z,2024-09-17
https://www.education.gov.au/download/18596/2023-section-6-first-nations-students/39161/document/xlsx,.xlsx,https://www.education.gov.au/higher-education-statistics/resources/2023-section-6-first-nations-students,"2023 Section 6 - First Nations students - Department of Education, Australian Government",Higher education First Nations student tables for the 2023 full year. First Nations students are those who self-identify as being of Australian Aboriginal and/or Torres Strait Islander descent.,Higher Education Statistics,Download 2023 Section 6 - First Nations students as a XLSX (44.77kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,45843,2025-08-31T00:21:28Z,2024-09-17
https://www.education.gov.au/download/18597/2023-section-7-overseas-students/39162/document/xlsx,.xlsx,https://www.education.gov.au/higher-education-statistics/resources/2023-section-7-overseas-students,"2023 Section 7 - Overseas students - Department of Education, Australian Government","Higher education overseas student tables for the 2023 full year. Overseas students includes students who have temporary entry visas, or are diplomats or a dependent of a diplomat (except New Zealand) and reside in Australia during the unit of study, and non-domestic students residing outside Australia during the unit of study.",Higher Education Statistics,Download 2023 Section 7 - Overseas students as a XLSX (56.72kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,58079,2025-08-31T00:21:30Z,2024-09-17
https://www.education.gov.au/download/18598/2023-section-8-special-courses/39163/document/xlsx,.xlsx,https://www.education.gov.au/higher-education-statistics/resources/2023-section-8-special-courses,"2023 Section 8 - Special courses - Department of Education, Australian Government",Higher education special courses tables for the 2023 full year. Students undertaking special courses include courses that: provide for initial registration as nurses; provide for initial teacher training; lead to provisional registration as a medical practitioner; lead to provisional registration as a veterinary practitioner; lead to provisional registration as a dental practitioner; lead to provisional registration as a clinical psychologist practitioner; or relate to a course of study in aviation as listed in the FEE-HELP Guidelines 2017.,Higher Education Statistics,Download 2023 Section 8 - Special courses as a XLSX (60.48kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,61935,2025-08-31T00:21:32Z,2024-10-10
https://www.education.gov.au/download/18599/2023-section-9-domestic-students-ethnicity-related-data/39164/document/xlsx,.xlsx,https://www.education.gov.au/higher-education-statistics/resources/2023-section-9-domestic-students-ethnicity-related-data,"2023 Section 9 - Domestic students ethnicity related data - Department of Education, Australian Government",Higher education ethnicity related tables for the 2023 full year. These tables provide information on country of birth and language spoken at home.,Higher Education Statistics,Download 2023 Section 9 - Domestic students ethnicity related data as a XLSX (47.35kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,48482,2025-08-31T00:21:34Z,2024-09-17
https://www.education.gov.au/download/18600/2023-section-10-open-universities-australia/39165/document/xlsx,.xlsx,https://www.education.gov.au/higher-education-statistics/resources/2023-section-10-open-universities-australia,"2023 Section 10 - Open Universities Australia - Department of Education, Australian Government",Higher education student enrolment and EFTSL (Equivalent Full-time Student Load) tables for the 2023 full year offered through Open Universities Australia (OUA). Units of study from a higher education course offered by OUA can be counted as credit towards a higher education institution degree.,Higher Education Statistics,Download 2023 Section 10 - Open Universities Australia as a XLSX (43.83kb),application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,44884,2025-08-31T00:21:36Z,2024-09-17
